ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00448,,We desperately need the ability to export transactions to Google Sheets. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export transaction google sheet currently copying everything manually take hour,14,133,False
SYN-00878,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00541,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00573,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
REAL-00010,,Page loads but then goes blank after a few seconds,bug_report,normal,manual_real,nan page load go blank second,6,54,False
SYN-00511,,Completely locked out. Have not been able to log in for 5 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00210,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 30 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00500,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00694,,Search results take 15 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00458,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00802,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00072,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Tech Solutions Inc.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice tech solution inc,15,131,False
SYN-00623,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00672,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00846,,What is included in the Starter plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included starter plan exactly trying figure need upgrade committing annual,11,121,False
SYN-00831,,Just signed up for Basic and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed basic getting started onboarding guide someone talk,9,105,False
REAL-00046,,Reports that used to take 2 seconds now take 2 minutes,performance,normal,manual_real,nan report used take second take minute,7,58,False
SYN-00585,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00080,,I was charged twice for my Pro subscription. Two identical charges of $29 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice pro subscription two identical charge appeared statement please refund one,13,122,False
REAL-00024,,I was charged twice this month and need a refund immediately,billing,normal,manual_real,nan charged twice month need refund immediately,7,64,False
REAL-00013,,How can I export all my data at once?,feature_request,normal,manual_real,nan export data,3,41,False
